order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
3323,478,Donald Baker,530,Stapler,Stationery,UPI,5,174.68,2021-12-18 00:10,Australia,Brisbane,www.flipkart.com,35955,Y,Details not found
3324,605,Janice Flowers,608,Watch,Accessories,Internet Banking,11,3867.14,2022-02-02 03:14,South Africa,Cape Town,www.tatacliq.com,58949,N,Insufficient funds
3325,148,Brandi Chase MD,769,Jeans,Clothing,Internet Banking,12,2044.29,2022-08-21 22:14,USA,New York,www.tatacliq.com,97421,Y,Details not found
3326,249,Michael Clark,210,Shirt,Clothing,Internet Banking,15,3809.76,2023-11-12 22:02,South Africa,Durban,www.tatacliq.com,43456,Y,Details not found
3327,339,Michelle Spencer,445,Monitor,Electronics,Card,5,1283.42,2022-05-28 11:45,UK,Birmingham,www.amazon.com,21256,N,Invalid CVV
3328,394,Elizabeth Knight,508,Dress,Clothing,UPI,13,343.44,2021-07-21 22:40,South Africa,Johannesburg,www.tatacliq.com,56143,Y,Details not found
3329,523,Matthew Hood,519,Wallet,Accessories,Internet Banking,18,484.17,2021-04-20 10:19,Australia,Melbourne,www.flipkart.com,96664,Y,Details not found
3330,681,Melissa Rice,772,Camera,Electronics,UPI,14,338.67,2022-03-05 21:13,South Africa,Cape Town,www.ebay.in,96883,Y,Details not found
3331,553,Diane Parks,508,Watch,Accessories,UPI,5,231.24,2023-09-18 13:57,South Africa,Cape Town,www.ebay.in,80320,N,Insufficient funds
3332,412,Gregory Young,334,Thriller Story,Books,Internet Banking,5,1791.91,2022-12-25 01:01,UK,London,www.ebay.in,45751,Y,Details not found
3333,951,Dr. Helen Cabrera,667,Sunglasses,Accessories,Wallet,6,3028.65,2023-03-04 15:31,USA,Los Angeles,www.flipkart.com,78432,N,Card expired
3334,404,Christopher Chapman,783,Travel Guide,Books,Card,20,1268.92,2023-06-23 10:02,USA,Los Angeles,www.amazon.com,42075,Y,Details not found
3335,736,Peter Preston,289,Science Fiction,Books,Card,15,2349.34,2021-08-08 08:16,USA,Chicago,www.flipkart.com,57916,N,Details not found
3336,391,Lindsay Meyers,584,Trouser,Clothing,Internet Banking,11,1497.08,2021-12-27 14:41,South Africa,Cape Town,www.tatacliq.com,97557,N,Details not found
3337,398,Joel Hatfield,432,Jacket,Clothing,UPI,16,4072.72,2021-04-14 13:58,India,Chennai,www.flipkart.com,84143,Y,Details not found
3338,468,Jennifer Wilkins,941,Marker,Stationery,Wallet,3,3948.76,2022-02-13 07:36,USA,Chicago,www.tatacliq.com,58605,Y,Details not found
3339,303,Lauren Jones,477,Children's Book,Books,Wallet,19,2578.8,2021-04-14 01:50,Australia,Brisbane,www.flipkart.com,98588,Y,Details not found
3340,472,Beth Price,215,Pants,Clothing,Internet Banking,10,4814.97,2021-04-15 08:26,Australia,Melbourne,www.amazon.com,22189,Y,Details not found
3341,415,Alyssa Lee,392,Water Bottle,Accessories,UPI,9,3017.03,2021-04-24 02:38,Australia,Melbourne,www.tatacliq.com,81512,N,Details not found
3342,497,Samantha Drake,997,Children's Book,Books,Wallet,9,4985.4,2021-11-13 11:37,UK,Birmingham,www.tatacliq.com,57367,N,Details not found
3343,592,Ethan Ramirez,961,Jeans,Clothing,UPI,3,1416.5,2022-03-19 23:12,South Africa,Durban,www.flipkart.com,34060,Y,Details not found
3344,882,Tiffany Gutierrez,929,Self-Help,Books,Internet Banking,17,3451.54,2021-10-21 13:21,UK,London,www.flipkart.com,13645,N,Details not found
3345,765,Samantha Smith,729,Biography,Books,Wallet,1,3161.09,2022-04-26 21:36,USA,New York,www.tatacliq.com,62134,N,Card expired
3346,633,James Hardy,383,Tablet,Electronics,UPI,6,4678.56,2021-08-02 15:02,USA,Chicago,www.amazon.com,39103,N,Details not found
3347,619,Bryan Horn,307,Desk Lamp,Accessories,Card,13,2037.75,2021-02-19 15:15,South Africa,Cape Town,www.ebay.in,35492,Y,Details not found
3348,102,Jerry Porter,646,Children's Book,Books,UPI,13,2943.53,2023-11-12 13:36,Australia,Brisbane,www.ebay.in,44045,Y,Details not found
3349,374,Chelsea Woods,427,Pants,Clothing,UPI,9,4647.07,2023-12-08 02:34,South Africa,Durban,www.amazon.com,88549,Y,Details not found
3350,784,Mindy White,236,Calculator,Accessories,Card,5,3421.39,2023-07-15 17:10,South Africa,Cape Town,www.ebay.in,47825,Y,Details not found
3351,599,Charles Hernandez,677,Ruler,Stationery,UPI,15,3316.01,2021-01-23 08:34,UK,Manchester,www.tatacliq.com,87155,N,Insufficient funds
3352,219,Mr. Robert Marshall DVM,246,Dress,Clothing,UPI,16,2961.37,2022-08-22 15:04,India,Bangalore,www.ebay.in,65487,N,Details not found
3353,883,Dawn Ray,821,T-shirt,Clothing,UPI,16,3799.64,2021-09-04 17:58,USA,New York,www.tatacliq.com,50423,Y,Details not found
3354,154,Gwendolyn Allen,228,Wallet,Accessories,Card,20,3418.87,2022-05-06 16:09,UK,London,www.flipkart.com,70386,Y,Details not found
3355,756,Natasha Gonzalez,609,Shirt,Clothing,Internet Banking,9,4743.66,2022-08-30 02:20,USA,Los Angeles,www.amazon.com,97745,Y,Details not found
3356,642,Mary Johnson,607,Ruler,Stationery,Wallet,6,2713.15,2021-10-01 12:43,USA,Chicago,www.flipkart.com,30198,Y,Details not found
3357,558,Andrew Duarte,800,Headphones,Electronics,Card,16,1655.65,2023-11-11 07:59,Australia,Melbourne,www.amazon.com,81018,Y,Details not found
3358,701,Jeffrey Lawrence,229,Calculator,Accessories,Wallet,1,888.54,2022-05-18 05:30,South Africa,Johannesburg,www.amazon.com,94437,N,Card expired
3359,796,Bradley Owens,638,Camera,Electronics,UPI,11,2156.78,2022-06-18 05:38,USA,New York,www.ebay.in,30482,Y,Details not found
3360,948,Dr. Don Torres,620,Monitor,Electronics,UPI,3,3501.65,2023-05-30 10:29,UK,Manchester,www.amazon.com,59804,N,Details not found
3361,810,John Mueller,738,Thriller Story,Books,Card,16,2944.15,2022-01-02 17:44,South Africa,Cape Town,www.amazon.com,23457,Y,Details not found
3362,915,Lisa Jones,611,Marker,Stationery,Internet Banking,10,2469.73,2021-03-18 03:30,UK,London,www.flipkart.com,65043,N,Details not found
3363,950,Laura Lara,306,Book,Books,Card,19,3560.46,2022-04-29 19:00,USA,Chicago,www.flipkart.com,20613,N,Invalid CVV
3364,556,Aaron Valdez,563,Backpack,Accessories,UPI,6,1678.06,2021-06-25 10:07,India,Bangalore,www.tatacliq.com,98215,Y,Details not found
3365,234,Andrea Howell,486,Smartwatch,Electronics,Internet Banking,3,1763.78,2022-05-13 01:09,USA,Chicago,www.ebay.in,90080,N,Card expired
3366,436,Shawn Fuentes,436,Tablet,Electronics,Internet Banking,20,4794.09,2022-06-07 05:29,USA,Chicago,www.ebay.in,34211,N,Details not found
3367,343,James Blanchard,400,Travel Guide,Books,Card,12,3046.47,2021-06-20 05:17,UK,Manchester,www.flipkart.com,29690,N,Details not found
3368,240,Michael Schneider,655,Calculator,Accessories,UPI,13,2407.63,2023-10-30 03:13,USA,Chicago,www.amazon.com,91270,N,Invalid CVV
3369,492,Pamela Castro,793,Stapler,Stationery,UPI,13,1227.64,2021-05-11 02:09,Australia,Sydney,www.amazon.com,76918,Y,Details not found
3370,200,Lori Greene,304,Cookbook,Books,Wallet,16,2076.12,2021-08-27 18:38,South Africa,Johannesburg,www.tatacliq.com,48794,Y,Details not found
3371,888,Michael Nguyen,399,Desk Lamp,Accessories,UPI,12,1734.25,2023-12-15 19:21,South Africa,Johannesburg,www.flipkart.com,39587,Y,Details not found
3372,652,Krista Hubbard,303,Pants,Clothing,UPI,20,1103.86,2023-08-01 16:39,UK,Birmingham,www.tatacliq.com,67626,Y,Details not found
3373,568,Sandra Lambert,488,Sunglasses,Accessories,Wallet,3,2997.63,2023-02-13 02:45,USA,Los Angeles,www.ebay.in,79226,Y,Details not found
3374,185,Fernando Robinson,534,Pen,Stationery,UPI,20,1517.22,2021-09-25 15:32,Australia,Brisbane,www.amazon.com,68557,N,Card expired
3375,170,Andrew Lee,487,Belt,Accessories,UPI,2,1399.48,2021-12-15 01:40,South Africa,Johannesburg,www.amazon.com,32159,Y,Details not found
3376,486,Tammy Wilson,294,Jacket,Clothing,Internet Banking,9,3888.96,2022-08-27 17:59,UK,London,www.ebay.in,21678,N,Card expired
3377,847,Christine Williams,948,Calculator,Accessories,UPI,17,3716.37,2021-04-18 01:56,USA,Chicago,www.ebay.in,38761,N,Invalid CVV
3378,154,Lance Henry,615,Headphones,Electronics,UPI,3,1895.73,2021-12-25 05:29,USA,Los Angeles,www.amazon.com,27598,N,Invalid CVV
3379,905,Mr. Michael Hamilton MD,798,Cookbook,Books,Internet Banking,5,1300.21,2021-08-12 18:34,Australia,Brisbane,www.amazon.com,62889,N,Insufficient funds
3380,982,Mike Wolf,956,Dress,Clothing,Wallet,7,4596.33,2023-07-15 00:06,USA,Los Angeles,www.ebay.in,18566,Y,Details not found
3381,980,Natalie Branch,888,Router,Electronics,UPI,3,4404.4,2023-07-29 17:45,India,Bangalore,www.ebay.in,84229,Y,Details not found
3382,871,Brian Mendez,921,Thriller Story,Books,UPI,3,3135.7,2021-11-07 16:55,Australia,Brisbane,www.flipkart.com,72997,N,Details not found
3383,173,Duane Grant,499,Notebook,Stationery,UPI,17,744.11,2021-08-05 16:55,South Africa,Cape Town,www.ebay.in,71815,Y,Details not found
3384,993,Jacob Price,582,Trouser,Clothing,Internet Banking,6,2758.22,2021-10-15 09:23,India,Chennai,www.tatacliq.com,85068,N,Card expired
3385,425,Shannon Myers,690,Glue Stick,Stationery,Internet Banking,1,1364.16,2023-02-02 13:31,South Africa,Johannesburg,www.ebay.in,12902,N,Details not found
3386,296,Elaine Kim,492,Calculator,Accessories,Internet Banking,12,4975.26,2021-11-13 17:54,USA,Los Angeles,www.tatacliq.com,80349,Y,Details not found
3387,148,Caitlin Walker,482,Camera,Electronics,Wallet,1,4164.7,2022-04-28 06:37,UK,Manchester,www.tatacliq.com,31378,N,Insufficient funds
3388,990,Courtney Salazar,561,Science Fiction,Books,Wallet,18,2941.79,2023-12-27 07:02,UK,Birmingham,www.amazon.com,11759,N,Details not found
3389,690,James Hall,535,Camera,Electronics,UPI,10,1842.86,2022-04-07 00:26,Australia,Brisbane,www.ebay.in,60311,Y,Details not found
3390,872,Katrina Ingram,461,Ruler,Stationery,Card,5,2136.31,2021-01-26 21:43,South Africa,Durban,www.ebay.in,53404,N,Card expired
3391,199,Monica Stephens,672,Headphones,Electronics,Card,9,2066.88,2021-01-27 02:01,UK,Manchester,www.amazon.com,38416,N,Invalid CVV
3392,792,Keith Martin,627,Highlighter,Stationery,Internet Banking,17,4222.23,2021-03-01 00:03,South Africa,Durban,www.tatacliq.com,90535,N,Details not found
3393,567,Cheyenne Acosta,852,Skirt,Clothing,Wallet,5,3488.95,2023-06-09 12:10,India,Chennai,www.amazon.com,31403,Y,Details not found
3394,743,Sarah Hunter,509,Dress,Clothing,UPI,13,4163.91,2023-05-05 11:41,UK,London,www.flipkart.com,89318,Y,Details not found
3395,879,Ashley Black,267,Shirt,Clothing,Wallet,7,1177.36,2023-04-26 21:28,USA,Chicago,www.flipkart.com,74034,N,Details not found
3396,237,Marie Johnson,734,Children's Book,Books,UPI,7,4904.62,2022-05-10 07:38,USA,Chicago,www.amazon.com,89764,Y,Details not found
3397,443,Richard Thomas,411,T-shirt,Clothing,Internet Banking,3,4749.78,2021-06-22 06:11,USA,New York,www.tatacliq.com,88034,Y,Details not found
3398,793,Natalie Bryan,614,Laptop,Electronics,Internet Banking,20,2083.81,2023-11-15 03:32,UK,Manchester,www.flipkart.com,90486,N,Details not found
3399,964,Jessica Stanley,911,Dress,Clothing,Wallet,7,562.16,2023-05-03 14:46,India,Bangalore,www.flipkart.com,49831,Y,Details not found
3400,769,Katherine Warren,284,Stapler,Stationery,Wallet,14,490.22,2023-06-21 01:22,South Africa,Cape Town,www.flipkart.com,71356,N,Insufficient funds
3401,689,Eric Harrington,385,Highlighter,Stationery,Internet Banking,8,1148.88,2022-10-07 00:06,Australia,Sydney,www.ebay.in,54654,N,Card expired
3402,895,Dennis Mcdonald,889,Jacket,Clothing,Internet Banking,14,614.73,2023-08-17 13:43,India,Mumbai,www.amazon.com,11130,N,Details not found
3403,649,Philip Davis,706,Skirt,Clothing,UPI,9,2372.68,2022-04-17 13:23,UK,Manchester,www.amazon.com,65819,Y,Details not found
3404,353,Kelly Gray,279,Camera,Electronics,Card,3,2167.61,2022-11-14 18:35,USA,Los Angeles,www.flipkart.com,92597,N,Insufficient funds
3405,191,Kara Ortiz,500,Bluetooth Speaker,Electronics,UPI,12,3770.62,2021-01-09 00:45,South Africa,Durban,www.ebay.in,36440,N,Insufficient funds
3406,726,Christina Rodriguez,855,Eraser,Stationery,Internet Banking,10,4578.94,2022-01-25 00:37,USA,Los Angeles,www.flipkart.com,99833,N,Details not found
3407,828,Jake Thomas,773,T-shirt,Clothing,Internet Banking,9,2585.07,2023-04-01 03:41,India,Mumbai,www.tatacliq.com,14495,Y,Details not found
3408,821,Destiny Gill,383,Marker,Stationery,Internet Banking,1,4763.52,2022-03-03 06:35,South Africa,Cape Town,www.tatacliq.com,29688,Y,Details not found
3409,119,Jessica Willis,358,Trouser,Clothing,Card,14,2268.81,2021-08-11 01:41,South Africa,Cape Town,www.tatacliq.com,42401,N,Details not found
3410,340,James Jones,782,Pencil,Stationery,UPI,10,2384.02,2022-05-14 08:12,USA,Los Angeles,www.amazon.com,64447,N,Card expired
3411,445,David Schultz,329,Desk Lamp,Accessories,Internet Banking,15,4038.08,2023-06-02 02:49,India,Mumbai,www.ebay.in,37611,Y,Details not found
3412,413,Mrs. Suzanne Anderson MD,971,Wallet,Accessories,Card,15,2031.75,2021-06-12 00:05,UK,London,www.flipkart.com,82822,N,Insufficient funds
3413,962,Joshua Daniel,911,Children's Book,Books,Internet Banking,20,3397.09,2021-09-22 12:01,UK,Birmingham,www.tatacliq.com,55513,N,Card expired
3414,356,Mark Krueger,642,Self-Help,Books,Wallet,9,4790.68,2021-04-11 09:49,UK,London,www.tatacliq.com,11182,N,Card expired
3415,869,Diana Young,558,Headphones,Electronics,Internet Banking,16,3204.91,2022-12-16 06:30,UK,London,www.ebay.in,22124,Y,Details not found
3416,799,Michael Wilson,549,Jacket,Clothing,Card,13,1721.32,2022-10-05 22:18,India,Mumbai,www.ebay.in,94254,Y,Details not found
3417,827,Brooke Williams,331,Belt,Accessories,Internet Banking,12,2285.0,2021-05-05 22:19,Australia,Sydney,www.amazon.com,56354,Y,Details not found
3418,589,Chelsea Daniel,757,Stapler,Stationery,Internet Banking,4,1822.69,2023-12-25 14:52,UK,Manchester,www.tatacliq.com,14761,N,Insufficient funds
3419,783,Ronald Thompson MD,396,Sweater,Clothing,Card,12,3437.71,2022-10-07 16:46,UK,Birmingham,www.amazon.com,98889,Y,Details not found
3420,235,Connor Brown,207,Marker,Stationery,Internet Banking,20,2220.85,2023-03-22 06:04,Australia,Brisbane,www.tatacliq.com,43777,N,Invalid CVV
3421,988,Kim Cabrera,470,Glue Stick,Stationery,Card,5,3430.74,2022-12-26 09:49,USA,Los Angeles,www.ebay.in,75593,Y,Details not found
3422,334,Alex Johnson,686,Bluetooth Speaker,Electronics,Card,2,2401.63,2023-02-20 16:22,India,Chennai,www.amazon.com,83543,Y,Details not found
3423,211,Melissa Smith,413,Stapler,Stationery,Wallet,1,1121.49,2023-11-25 21:32,USA,New York,www.tatacliq.com,56325,N,Invalid CVV
3424,993,Kurt Garcia,793,Travel Guide,Books,Internet Banking,11,4045.8,2021-06-30 20:10,Australia,Brisbane,www.tatacliq.com,36096,N,Card expired
3425,500,Scott Smith,943,Self-Help,Books,UPI,6,3938.91,2021-10-12 13:13,UK,Manchester,www.tatacliq.com,34033,N,Card expired
3426,508,Edward Terrell,839,Eraser,Stationery,Internet Banking,7,759.39,2022-11-04 16:11,Australia,Melbourne,www.flipkart.com,95779,N,Insufficient funds
3427,784,Paula Alvarez,644,Router,Electronics,UPI,16,251.3,2023-02-11 20:21,Australia,Melbourne,www.amazon.com,71068,Y,Details not found
3428,483,Jackie Miller,938,Jeans,Clothing,UPI,1,4507.34,2022-09-13 12:25,Australia,Melbourne,www.tatacliq.com,79587,Y,Details not found
3429,665,Gary Sanchez,920,Ruler,Stationery,Card,6,1513.51,2022-04-10 00:02,USA,New York,www.tatacliq.com,14094,Y,Details not found
3430,947,Stephanie Farmer,279,T-shirt,Clothing,Card,20,1543.74,2023-05-13 23:31,UK,Birmingham,www.ebay.in,49843,N,Card expired
3431,636,Marvin Smith,866,Smartphone,Electronics,Card,20,1952.72,2022-12-27 05:51,USA,New York,www.ebay.in,95255,Y,Details not found
3432,613,Christina Tyler,892,Trouser,Clothing,Wallet,10,3002.57,2022-03-24 21:44,India,Chennai,www.amazon.com,59466,Y,Details not found
3433,496,Tracey Collins,505,Belt,Accessories,Internet Banking,17,4587.81,2023-09-24 19:31,USA,Los Angeles,www.tatacliq.com,53661,Y,Details not found
3434,642,Adrian Chase,619,Highlighter,Stationery,Card,2,4649.41,2022-04-01 23:34,South Africa,Durban,www.tatacliq.com,74062,Y,Details not found
3435,386,Stephen Mcdonald,717,Stapler,Stationery,Internet Banking,20,1774.67,2023-04-30 22:02,South Africa,Cape Town,www.tatacliq.com,56270,N,Card expired
3436,359,Heather Dickerson,707,Monitor,Electronics,Card,14,3212.1,2023-10-25 20:01,South Africa,Johannesburg,www.amazon.com,82332,N,Insufficient funds
3437,858,Mrs. Kristen Perez DVM,244,Belt,Accessories,Internet Banking,5,4672.94,2021-10-08 01:24,USA,Los Angeles,www.flipkart.com,66179,N,Card expired
3438,174,Charles Davis,908,Jeans,Clothing,Card,17,446.97,2023-12-26 20:32,UK,Manchester,www.flipkart.com,45209,Y,Details not found
3439,438,Lisa Davis,698,Eraser,Stationery,Card,13,4527.23,2021-07-05 09:06,Australia,Melbourne,www.amazon.com,39919,N,Insufficient funds
3440,927,Samuel Murphy,894,Children's Book,Books,Wallet,8,1448.03,2023-04-13 04:56,India,Chennai,www.tatacliq.com,52929,Y,Details not found
3441,198,William Wilson,762,Bluetooth Speaker,Electronics,Wallet,20,808.84,2022-05-14 20:22,UK,Birmingham,www.flipkart.com,78137,Y,Details not found
3442,173,Charles Diaz,788,Sunglasses,Accessories,Card,4,1725.41,2023-08-14 02:29,USA,New York,www.amazon.com,90842,N,Details not found
3443,376,Mark Taylor,439,Ruler,Stationery,Internet Banking,12,4688.1,2023-11-27 16:16,USA,New York,www.amazon.com,98475,Y,Details not found
3444,691,Jason Adams,441,Glue Stick,Stationery,Wallet,8,3196.29,2021-04-07 03:25,Australia,Brisbane,www.flipkart.com,88105,Y,Details not found
3445,269,Christopher Jackson,971,Monitor,Electronics,UPI,5,3443.29,2023-01-17 04:36,Australia,Sydney,www.flipkart.com,70976,Y,Details not found
3446,849,Marcus Pineda,565,Highlighter,Stationery,UPI,9,808.47,2021-01-01 08:09,Australia,Melbourne,www.tatacliq.com,63298,N,Details not found
3447,572,Maria Stewart,481,Headphones,Electronics,Internet Banking,8,4420.95,2023-09-06 12:16,USA,New York,www.ebay.in,57757,Y,Details not found
3448,783,Rebecca Smith,857,Pencil,Stationery,Card,12,2016.77,2021-12-01 14:32,USA,New York,www.amazon.com,89391,N,Details not found
3449,273,Karen Moses,513,Sweater,Clothing,Card,6,2268.44,2021-06-08 05:53,Australia,Sydney,www.ebay.in,39526,Y,Details not found
3450,493,Wesley Jones,998,Jeans,Clothing,UPI,16,2764.91,2022-01-16 11:18,South Africa,Johannesburg,www.tatacliq.com,21328,Y,Details not found
3451,970,Andrew Johnson,475,Monitor,Electronics,Card,11,458.28,2021-09-28 13:42,USA,Chicago,www.ebay.in,87937,N,Insufficient funds
3452,496,Sandra Moore,851,Self-Help,Books,Card,20,332.15,2022-11-19 11:55,South Africa,Cape Town,www.ebay.in,43139,Y,Details not found
3453,116,Gloria Santos,538,Sweater,Clothing,Card,17,3639.19,2023-02-28 09:49,Australia,Brisbane,www.tatacliq.com,91533,Y,Details not found
3454,903,Harry Dawson,213,Marker,Stationery,UPI,19,2679.62,2021-02-18 08:37,South Africa,Durban,www.amazon.com,14337,Y,Details not found
3455,329,Derek Wilson,982,Shirt,Clothing,Card,17,4235.4,2022-06-30 15:11,South Africa,Durban,www.tatacliq.com,52573,Y,Details not found
3456,315,Jay Powell,736,Monitor,Electronics,Card,14,2147.51,2021-04-15 19:31,India,Chennai,www.flipkart.com,33056,Y,Details not found
3457,475,Matthew Brooks,262,Bluetooth Speaker,Electronics,Card,15,1488.48,2021-09-21 20:00,UK,Manchester,www.flipkart.com,67180,Y,Details not found
3458,328,Evan Gomez,811,Marker,Stationery,Wallet,6,3283.09,2023-06-23 01:49,South Africa,Cape Town,www.amazon.com,79070,N,Card expired
3459,273,Todd Ramos,726,Trouser,Clothing,Wallet,1,1506.15,2023-01-22 09:04,USA,Chicago,www.flipkart.com,57241,Y,Details not found
3460,737,Melissa Nguyen,582,T-shirt,Clothing,UPI,7,2025.15,2023-09-19 20:28,USA,New York,www.flipkart.com,59829,Y,Details not found
3461,408,Scott Malone,868,Skirt,Clothing,Internet Banking,15,1148.02,2023-03-29 15:44,Australia,Brisbane,www.flipkart.com,26596,Y,Details not found
3462,841,Matthew Peters,279,Eraser,Stationery,Card,10,4101.82,2021-09-09 16:23,USA,Los Angeles,www.flipkart.com,41484,N,Invalid CVV
3463,292,Daniel Riley,655,Comics,Books,Internet Banking,5,3477.73,2023-09-23 05:02,Australia,Sydney,www.flipkart.com,57239,Y,Details not found
